SB8	CF2	NG2	KO2	NMSD2	CB3	PP3	KO1	NMSD1	PP4	CB4	NG1	Ground-truth
0.2726135889942249	0.866194247604006	0.7778240933710104	0.8978741142134552	0.8912046686130759	0.9437265527314881	0.81825760733622	0.9245518966228213	0.9137140475210104	0.762401000415691	0.937057107129153	0.8265944143380816	0.75739891621586	0.9999999999987156
2.38970588060462e-2	0.7977941176557883	0.7867647058887387	0.7748161764806356	0.8460477941061373	0.8216911764795366	0.7431066176420983	0.8115808823634897	0.8299632352839407	0.7403492647006783	0.7899816176574683	0.8157169117607065	0.6732536764669566	0.9999999999700724
1.218769043266301e-3	0.9165143205424724	0.8622790980986974	0.9457647775876238	0.9408897014027544	0.9646556977590622	0.8610603290562746	0.9152955514978142	0.9250457038321048	0.8677635587942386	0.9719683120186591	0.8951858622653129	0.9311395490584434	0.9999999999861805
0.1826923076922919	0.9642857142857186	0.9065934065933801	0.9853479853479595	0.9798534798535063	0.9862637362637621	0.9418498168498125	0.9798534798534848	0.9839743589743855	0.9432234432234389	0.9844322344322602	0.9152930402930137	0.9528388278388014	0.9999999999999734
1.1019283746556473e-3	0.803856749311515	0.8424242424243893	0.8892561983473953	0.886501377410194	0.9548209366397932	0.8435261707983299	0.9068870523415776	0.8920110192832601	0.8473829201096246	0.9415977961439378	0.9101928374657114	0.8534435261705502	0.999999999999269
7.908264136022143e-4	0.9489916963099753	0.8695136417359219	0.9624357453497325	0.9315935152085586	0.9829972321268127	0.9612495057522106	0.9750889679721271	0.9470146302714005	0.962831158579415	0.9829972321268127	0.877817319078966	0.9576907868838576	0.9999999999802064
3.179968083415066e-2	0.7283490719573915	0.5372123978548863	0.8166441634033953	0.8200271143156587	0.8288227641189946	0.725981039177653	0.8501353539083496	0.7814614828160237	0.5923545301817781	0.7902571550440276	0.763193453641023	0.6840324280626642	0.9999999481488601
0.17514124292455757	0.645278450372782	0.5359160613286332	0.7389023406073555	0.7550443906297392	0.7530266343836342	0.7736077481965401	0.7667473769326393	0.8075060532615118	0.7800645682149053	0.7138821630368346	0.6234866827928262	0.6146085552753353	0.9999999999699896
7.045697798376115e-3	0.7740310958256268	0.7956720581992028	0.537493601791416	0.796174847101536	0.9023656820545743	0.6024154030419163	0.8580777104901641	0.8002010170168823	0.7861095056431774	0.9058885817706713	0.792652431296151	0.8017113210397042	0.9999996908232861
6.255749769247722e-2	0.8178472860986081	0.710671573123256	0.8546458141495955	0.8716651334067149	0.8500459981738979	0.7994480220829291	0.8210671573161008	0.880404783825525	0.7608095676194422	0.8629254830024023	0.50137994477488	0.8091076356967666	0.9999999999618694
8.673789905684176e-2	0.9182903818527163	0.874921433057889	0.7580138276283632	0.8623507212745364	0.9484600898155732	0.8793211831229621	0.8554368321857221	0.8856065352278322	0.8793211831229621	0.9553739804451488	0.8893777498397869	0.8409805152352287	0.9999999981649931
2.9850746250780824e-2	0.8037313433022193	0.7496268656704232	0.8007462686721882	0.8227611940490547	0.7395522387892172	0.7996268656877554	0.7932835821074061	0.8902985074477586	0.7828358208932247	0.7910447761017737	0.7514925373130217	0.8421641790881302	0.9999999999776709
2.7462121192636278e-2	0.6467803029904585	0.4673295453790048	0.7485795453910168	0.7907196969852653	0.7135416667022121	0.8115530303048015	0.8849431818588264	0.9195075758483169	0.6013257575911957	0.39441287880612014	0.671874999912088	0.6586174243096043	0.9999999999027396
6.862133499688085e-3	0.9575195721099455	0.797195180344675	0.9763544141654491	0.9919501721196241	0.9988123056189069	0.9593910630647443	0.9863356992559045	0.9919501721196241	0.9699961784733532	0.993821663073746	0.9494097779739505	0.9681246875188928	0.9999400337443143
0.2675781249842233	0.8527343750152566	0.8644531249995057	0.9503906250161966	0.9343749999995717	0.8249999999999706	0.9207031249847695	0.9562500000161682	0.9542968749838495	0.9140624999847692	0.8437499999999707	0.9035156250152244	0.8882812500004637	0.9999999999836827
3.3431085043601635e-2	0.7431085043912816	0.6926686216934789	0.8598240469158769	0.8668621700943349	0.9008797654033329	0.7307917888561203	0.8193548387055808	0.7495601173065859	0.5982404691989163	0.8733137829988813	0.7777126099718312	0.7683284457539116	0.9999999999893586
2.2099447513758513e-2	0.74423139421527	0.6278843028920402	0.8807279818008206	0.8222294442640931	0.8079298017550042	0.7825804354891729	0.8215794605138304	0.7663308417288498	0.8241793955151664	0.8254793630161323	0.7117322066943186	0.6386090347737263	0.9999999999992106
2.094634681777838e-3	0.7520946306302125	0.7018159817074399	0.7234633528672509	0.7510478232806539	0.8152936384221374	0.6616616694166144	0.8020248067461323	0.726955643441694	0.7318435721114362	0.7957405651524155	0.6648044680502314	0.6602653585895546	0.999999653092651
4.6153846153783776e-2	0.9153846153849787	0.8870192307632089	0.9668269230836234	0.942788461545877	0.8538461538444931	0.9086538461451933	0.9586538461624909	0.9711538461619693	0.9028846153759624	0.8461538461528688	0.901923076918675	0.7374999999990232	0.999999999991243
0.14257028112449666	0.8659638554216859	0.7389558232931711	0.9241967871485954	0.8815261044176693	0.9673694779116481	0.8644578313253027	0.9322289156626521	0.8940763052208822	0.8674698795180737	0.9558232931726918	0.893072289156625	0.8112449799196776	0.9999999999999981
2.6132404180041435e-2	0.8118466898934757	0.712543554006872	0.8437862950097361	0.8600464576104503	0.8530778164935481	0.7729384436685571	0.8838559814206096	0.8519163763070519	0.7642276422739672	0.8542392566776852	0.7526132404149573	0.7224157955853375	0.9999999999910781
8.406893652795292e-4	0.9243379571248449	0.846574190836478	0.9676334594367295	0.949558638083236	0.9949558638083312	0.9428331231609947	0.9655317360235307	0.8755779739386326	0.9361076082387585	0.9550231189575537	0.8823034888608581	0.9525010508617041	0.99999999999999
8.661758336942399e-4	0.9242096187872395	0.7007362452138285	0.9753139929853271	0.9644867908179631	0.9874404546566042	0.8882633132078316	0.9722823775666403	0.9722823733212113	0.6162841014278403	0.9852750150723686	0.9419662148980528	0.9679514899088638	0.9999999957543861
1.1785503830288745e-3	0.9505008839127955	0.8880377136122146	0.9829110194460896	0.9652327637006757	0.9693576900412624	0.9681791396582254	0.9781968179139607	0.9740718915733686	0.9681791396582254	0.9640542133176258	0.8992339422509888	0.9393046552740248	0.999999999999955
9.021199819576004e-4	0.7920613441541059	0.787550744254065	0.8601714028051152	0.8741542625239869	0.8331078033347903	0.756427604866814	0.869192602619785	0.881822282370084	0.7469553450570343	0.8191249436110731	0.8073973838502256	0.70365358592043	0.9999999999857705
0.11856287424378305	0.8411177644752493	0.6754491017878174	0.8626746506931113	0.8299401197541723	0.8455089820455034	0.7457085828395964	0.8179640718558363	0.8850299401269777	0.7588822355347393	0.8355289421246463	0.777245508974705	0.6431137724498422	0.9999999999888753
5.023640661933595e-2	0.8274231647043989	0.6477541333615476	0.8747044945440097	0.8410165456449795	0.9172576870207061	0.8250591050704554	0.8959810910355137	0.8977541406218256	0.7878250555373124	0.9550827462601377	0.7405437312428579	0.8297872302497965	0.9999999959217362
1.010611419909045e-3	0.9242041435068205	0.8827690752905415	0.9429004547751436	0.935826174835777	0.9610914603335076	0.9398686205154155	0.944416371904997	0.9444163719050039	0.94946942900455	0.967660434562916	0.904497220818586	0.9444163719050033	0.9999999999999902
1.3764624913971094e-3	0.8465244322104213	0.8430832759802522	0.8389538885068635	0.802477632482203	0.8100481761878615	0.9311768754327078	0.848589125946347	0.7983482450077145	0.9008947006219838	0.7515485203022869	0.858224363385476	0.850653819682604	0.9999999999972524
5.230125523012552e-4	0.8812761506276909	0.6501046025102831	0.896966527196813	0.8190376569035932	0.6987447698744312	0.8535564853557862	0.8823221757323328	0.8080543933053392	0.8582635983265428	0.7594142259413713	0.6924686192467318	0.7343096234309615	0.9999999999997876
7.717803003967219e-2	0.8626893938708783	0.8158143935696005	0.8655303033216561	0.8982007578060521	0.8934659094630971	0.8868371210115655	0.8219696971308457	0.8982007578433179	0.8693181816176262	0.9228219700304979	0.7722537875087946	0.8527462119378137	0.9999999996202855
1.7914354115258768e-2	0.7620794627849282	0.60958325770623	0.870419063528477	0.9062527540704208	0.8950038280111081	0.5645807187454123	0.7637475626231789	0.9212526981912368	0.5908311721839355	0.9216704692164402	0.7120794361266102	0.8116680799750462	0.9999956330955803
8.441870782947931e-2	0.8147612236844718	0.6560540215849665	0.8572117801619863	0.8721659511393595	0.8523878381092936	0.6989869786962979	0.8268210400551989	0.8591413492529435	0.6821032277721948	0.8109020685474561	0.704293288672768	0.5436565282853667	0.9999999895834589
0.22166747468881035	0.9345980788549565	0.9186220428733919	0.9291063644844635	0.9076385661827787	0.9545681719396804	0.8741886927427424	0.9266101089000196	0.9166250864321023	0.8741886927427673	0.9321018713666769	0.9011482536061757	0.9036445332744236	0.9999999757886833
1.2861736334405145e-3	0.843086816720245	0.8681672025723467	0.8971061093247524	0.8881028938906949	0.8790996784566069	0.8237942122186058	0.8913183279742569	0.9196141479100123	0.7762057877813047	0.9401929260450713	0.8508038585208769	0.8212218649517844	0.9999999999999373
9.362762538111925e-2	0.7479530082859157	0.5628337486215041	0.7597009611758692	0.7864008545459474	0.7977928089160993	0.6098255606126567	0.7109291562215301	0.8059807762238014	0.632609469537615	0.7422570309632259	0.5653257386069575	0.7443930223836722	0.9999999998215656
6.328532877604058e-3	0.7302215190379686	0.7381329162004429	0.9026904464897955	0.8876582291919874	0.9319625917131156	0.7816453080985543	0.8837019562185365	0.8647151912135856	0.7721519054804585	0.8172468328996608	0.7428794379597119	0.8330701915246903	0.9999994142832822
1.4388489208632846e-2	0.9808153477253213	0.8908872901643895	0.9682254196677456	0.9700239808188406	0.9682254196607919	0.9004796163036579	0.9796163069579326	0.9658273381327503	0.8806954436416684	0.9718225419629498	0.8998800959197846	0.955035971226421	0.9999999999964618
0.2429974535983316	0.8868679520021533	0.8122953801028842	0.9185158239450293	0.9156056748424309	0.9523463077957269	0.9003273917288007	0.8512186248950067	0.9203346672010704	0.8224809021195953	0.9552564569604309	0.8526736995147015	0.6809748999231309	0.9999999999319216
0.435340572555656	0.8884501481478159	0.7384007897412969	0.7152023691239161	0.8593287265703149	0.7329713721157168	0.7773938795681572	0.9002961501143413	0.8978282329024088	0.7556762092361614	0.5839091805778698	0.8627838105336503	0.8869693979039782	0.9999999999166262
1.3249211356466877e-2	0.8889589905362819	0.7596214511040965	0.9596214511041052	0.9034700315457455	0.9457413249211403	0.8624605678233394	0.9495268138801216	0.9135646687697202	0.8700315457413208	0.9671924290220866	0.9198738170346962	0.9186119873816991	0.9999999999999952
3.6456434560699566e-4	0.9434925264345461	0.8479766678778035	0.9722931097301266	0.9172438935437964	0.9810426540325949	0.9168793292018277	0.9741159314653194	0.9434925264345051	0.9168793292018277	0.9792198323045995	0.8592781625916205	0.9358366751690372	0.9999999999957776
0.11899416239731281	0.7539290524045156	0.5671306685505576	0.8396946570879583	0.8679838354385165	0.8212842383603377	0.7382128424894157	0.5424337670947209	0.8190390659382352	0.7314773235814582	0.8239784467539109	0.41266277457997397	0.7894027845287379	0.9999999992293168
0.24256035933310957	0.909039865238153	0.5912408759030201	0.9107243121966706	0.9208309938419038	0.8938798427791623	0.811341942707628	0.8826501965316804	0.9017405951928198	0.8074115665380421	0.8528916339077804	0.6934306569145755	0.7944974733402617	0.9999999999779761
0.12956810631227736	0.8599114064228561	0.7165005537095316	0.9324473975641479	0.9318936877076406	0.9363233665559451	0.7812846068655092	0.903100775193962	0.9446290143967706	0.736987818382674	0.9025470653374646	0.7962347729792815	0.8842746400890805	0.9999999999995048
5.669679539728509e-2	0.8619556286632295	0.7621199669812837	0.8870172556380947	0.9071487265999127	0.7649958916307046	0.800739523198195	0.9108463436489336	0.9059161875659633	0.7908792109549465	0.8167625305999393	0.8299096136417689	0.8677074774907517	0.9999999997725155
0.10152990264254451	0.9452943903570213	0.8266110338432642	0.9105238757533617	0.9007881316644019	0.9244320815948016	0.9184051923968156	0.942976356050099	0.9244320815948719	0.9063514140009044	0.944830783495596	0.9091330551691754	0.8502549837737196	0.9999999999999224
2.2058823529411764e-3	0.893382352941177	0.7536764705882358	0.9463235294117657	0.904411764705881	0.9536764705882358	0.9102941176470574	0.9544117647058824	0.9022058823529399	0.8610294117647047	0.9514705882352954	0.919117647058825	0.9455882352941176	0.9999999999999984
5.385329619130951e-2	0.8152274837755211	0.831012070540424	0.9447539461878441	0.9057567316882578	0.857010213604572	0.7906220983723574	0.9257195915060872	0.8983286907905134	0.7822655524125289	0.9076137419260206	0.845868152227831	0.402971216291535	0.9999999999436958
7.990762057925738e-2	0.7200923790922381	0.6175519630657206	0.8258660504831711	0.8170900693689116	0.8036951501094703	0.6637413392713906	0.8240184762351267	0.8614318712186906	0.6937644342159646	0.8281755196219137	0.7117782906953969	0.6951501154789212	0.9999999992251767
6.1751151370245325e-2	0.6105990781993108	0.5165898614883735	0.6479262675737206	0.6866359445348605	0.705069124841525	0.5880184334017666	0.6746543779622498	0.6820276495692644	0.621658986427193	0.6018433181431715	0.5423963130302902	0.5368663597586939	0.999999999037921
0.3879464285714429	0.8687499999998441	0.7075892857140224	0.9191964285709564	0.9415178571441818	0.8633928571426024	0.9013392857143068	0.9205357142863554	0.9517857142868712	0.7562499999999215	0.9044642857148025	0.855803571427338	0.7571428571416311	0.9999999999983658
7.410151908113654e-4	0.9136717302704715	0.8632826972952925	0.9103371619118245	0.9351611708040009	0.9210818821785872	0.8399407187847324	0.9355316783994143	0.8484623934790633	0.8536494998147435	0.8610596517228578	0.8373471656168929	0.8773619859207114	0.9999999999999851
0.1181244364292151	0.8728584310189467	0.8219116321007756	0.9044183949505064	0.9332732191165186	0.8381424706942244	0.9125338142471809	0.8823264201982963	0.9134355275024693	0.8949504057710707	0.79801623083847	0.8719567177636054	0.8773669972947773	0.9999999999996508
0.2832208899571829	0.841214676751094	0.8406380402205714	1.3916820840015038e-2	0.8356435811888397	0.8759531953980619	0.9118951790870271	1.3916820840014986e-2	0.8802298294977258	0.9118951790870271	0.9311649039601615	0.864204486882079	1.6477304542384812e-2	0.9969855027205125
8.14663951120163e-4	0.9503054989816742	0.9254582484724997	0.9661914460285175	0.9356415478615098	0.9063136456211776	0.9494908350305468	0.9686354378818789	0.9503054989816726	0.9503054989816669	0.9800407331975618	0.9551934826883857	0.959266802443988	0.9999999999999931
8.591909993528611e-2	0.9510730492110955	0.9277582035463314	0.9376801964520041	0.9593615229198572	3.489632191814775e-2	0.9362221145088986	0.9376778416579554	0.9536217266653969	0.9170894617925898	3.1707546407943675e-2	0.9309469790565355	0.959641226626755	0.9998197743110252
1.3966480446927377e-3	0.9243719510019135	0.8938535054833117	0.9743716955850071	0.951606686977276	2.2555018100086765e-2	0.9571940447763541	0.9673885099936868	0.9488134501367869	0.9571940447763541	2.2555018100086765e-2	0.8903618854018948	0.9450414518387142	0.9995090606875014
2.2982626589149995e-2	0.7538304375606878	0.5086823144254533	0.7150153221937873	0.7706843796572007	0.8764045055151524	0.3953013189611442	0.8008171570324617	0.7982635416120996	0.4295199176319471	0.7860061399228481	0.551583230611111	0.7951992000488571	0.9999999810934516
9.469562083282995e-2	0.7468850128065717	0.5639017442142906	0.753648985372344	0.7903168391989225	0.7985048062541259	0.6108935561537848	0.714133143289435	0.8066927736977738	0.6340334638114511	0.7404770380749229	0.5656817369804981	0.7468850123037926	0.999999999457944
7.53977402593197e-2	0.8201521789535375	0.7127046344576317	0.8067788794567747	0.8586580586723975	0.8441318884580917	0.6873414802681254	0.7982476366669032	0.8644224120040253	0.6324648373425265	0.8455153331451447	0.6917223885676278	0.8017062485978546	0.9999999997284763
8.008817046049656e-2	0.6840558412946766	0.6884643644365966	0.7553269654622133	0.7781043350526028	0.8515797208001893	0.7905951506246355	0.7612049963232782	0.7538574577510824	0.7347538574578175	0.7847171197650229	0.6671565025699672	0.7296105804553207	0.9999999999909293
1.367053998632946e-3	0.7826384142344857	0.5105946684662119	0.8024606972188643	0.878332194147171	0.8721804511432307	0.7053998632743104	0.8564593301288819	0.9049897471205733	0.7067669172729434	0.8995215311183404	0.7778537252011097	0.7224880382536226	0.999999999971936
1.3633265167007508e-3	0.884798909339064	0.8834355828226793	0.8261758691205168	0.9297886843910305	0.8588957055213422	0.811860940693947	0.8895705521467809	0.912747102932628	0.7593728698010287	0.89366053169782	0.874573960462587	0.7982276755286408	0.999999999997952
1.466243687320531e-3	0.6441837734957206	0.4178885660259087	0.6788856455424094	0.6304985372756956	0.4149560100158899	0.683773229225441	0.704789850796613	0.6221896381023789	0.725317663276086	0.6265884640268633	0.6412512333244648	0.6148582606207922	0.9999999642971219
5.502239283429133e-2	0.9309021113243394	0.6461932181701453	0.9552143314139839	0.9085092770313825	0.9398592450416223	0.9648112603966329	0.9481765834932586	0.9616122840691324	0.9699296225207532	0.9763275751759821	0.9085092770313548	0.938579654510555	0.9999999999999537
2.6385221556160265e-3	0.7610440833103141	0.336875941259338	0.5721765038358709	0.7977934738656328	0.7273127978757182	0.37824317596698703	0.4781324141778418	0.7661418130486376	0.33339815346948637	0.7322036307147932	0.3884224002217694	8.028646910088802e-2	0.9990276574513257
1.5864621893178213e-3	0.9185616076151236	0.891062929666758	0.9307244843997685	0.9539925965097319	0.9666842940244899	0.8804865150712009	0.9434161819142921	0.9365415124272615	0.8466419883657748	0.9714436805924976	0.9487043892119722	0.913802221047242	0.999999999999774
5.778003030464444e-2	0.7643182963858358	0.18601114937638827	0.8803852008415466	0.8357830716942121	0.8930562604435024	0.8175367463001143	0.8971109997634781	0.7835783063568137	0.24885960447460376	0.8413583373779453	0.7247845906379338	0.7638114555562234	0.999999998570144
1.3404825737265416e-3	0.8471865558663257	0.9383451222093498	0.8431574122314136	0.8170177648965351	0.8337729731947935	0.9477284337442536	0.8599122504530096	0.6474457625131832	0.9450474685968006	0.7566986913660138	0.9383451222093498	0.9477285002091547	0.9999926793721197
5.7318947682811754e-2	0.8055469943211737	0.7697996950333308	0.8265023113036647	0.8668721145420896	0.8237288152843408	0.7411402118839125	0.7574730352703868	0.8862865984381452	0.6921417525297355	0.8317411417040776	0.5023112468523201	0.749152543447556	0.9999999939308386
2.854938271602067e-2	0.8094141659688475	0.43132657494021304	0.8850302782125082	0.926698114600986	0.9328709612750721	0.8109562077336752	0.8526228658896516	0.8935191041943371	0.27006113839945106	0.9583339240474259	0.7330241055423472	0.7291672494629695	0.9999994085628724
0.10879999997387842	0.83466666666642	0.7434666666768677	0.8554666666820047	0.8490666666430473	0.843733333300847	0.8826666666871446	0.9018666666823288	0.8474666666632964	0.8608000000209416	0.8021333333264665	0.8160000000161247	0.7631999999934408	0.9999999999577361
0.18733225979128537	0.8883521196533872	0.8722490600475757	0.9656468068183871	0.97316156796503	0.9731615679706933	0.9275362312778305	0.9704777246917206	0.973161567971756	0.9071390224748247	0.9672571127908758	0.9012345672939445	0.9345142237774097	0.9999999993864135
1.367053998632946e-3	0.7833219412955291	0.5126452493987925	0.8024606972740256	0.8769651402178706	0.8735475051971601	0.7074504442047992	0.8475734790842923	0.903622693191354	0.7053998632068501	0.8885850991916778	0.7805878331371657	0.7224880381945792	0.999999999896812
1.878787827124859e-2	0.6739393938101067	0.706060605531756	0.7599999997703538	0.6424242421246441	0.7836363633627049	0.8133333340022187	0.7721212124012518	0.654545454506403	0.7866666674754209	0.7454545461452188	0.7030303028455365	0.5793939391383576	0.9999999990600396
0.11535008976660108	0.9582585278276503	0.9605026929982012	0.9367145421903089	0.9676840215439831	0.9407540394973062	0.945242369838427	0.9645421903052056	0.9699281867145443	0.945242369838427	0.9542190305206449	0.9789048473967692	0.927737881508071	0.9999999999999859
8.438818565400844e-4	0.8375527424154354	0.7877637128573661	0.9227848103498177	0.9611814348100883	0.9421940930535386	0.8962025314166314	0.9413502111841144	0.899999999780801	0.8139240504039732	0.9569620255451777	0.8991561179199233	0.9514767934698392	0.9999999997670558
0.1707848837201212	0.7986918604649634	0.8691860465125942	0.8590116279074614	0.8241279069765081	0.8873546511630903	0.7928779069767184	0.811046511627885	0.811046511628469	0.7776162790695236	0.8895348837203825	0.8015988372091695	0.747819767441698	0.9999999999980104
2.8549382716037953e-2	0.8078704900543974	0.4359566695405735	0.8842591386340478	0.9266976505260165	0.9328704915512676	0.8155863002057555	0.8526233356105947	0.8904322192791347	0.26388877128674737	0.9567902446811445	0.7376542003110843	0.7245371546174056	0.9999998786559239
0.10800744878950462	0.8296089385476222	0.6620111731841033	0.9324953445067236	0.9259776536311756	0.9068901303539205	0.8780260707636593	0.9366852886407184	0.8645251396648487	0.8761638733706432	0.8878026070762998	0.8393854748601451	0.7728119180631458	0.9999999999996405
0.11936758893280637	0.821343873517777	0.7683794466402938	0.8924901185770633	0.9343873517786973	0.8948616600790547	0.6308300395256655	0.9201581027668173	0.8806324110672037	0.6007905138340015	0.8845849802371529	0.7407114624505665	0.9462450592885477	0.9999999999999564
4.9665711556828786e-2	0.8505253104106979	0.723018147086914	0.8954154727793712	0.9068767908309464	0.7550143266475633	0.861031518624641	0.8467048710601726	0.9016236867239741	0.9001910219675254	0.6752626552053475	0.7612225405921694	0.6189111747850997	0.9999999999999978
3.700189746565562e-2	0.7376660342304443	0.6646110056178002	0.8002846300504756	0.6930740037889046	0.823529411850114	0.8007590132147862	0.7689753321433197	0.7073055028431647	0.7400379505848462	0.8249525617503017	0.7087286527337524	0.7333965843702053	0.9999999998990159
4.5538685491942704e-2	0.86745649767593	0.8034061456567386	0.9574231803232656	0.9696408778359519	0.9626064422450394	0.878933724229239	0.9466864164925571	0.9470566458904562	0.7663828210335137	0.95631247315562	0.911514249932237	0.9189189225970483	0.9999999958752384
1.265022137887413e-3	0.8716002547959601	0.7052498407505815	0.6464263132789123	0.8374446585395972	0.8545224571792024	0.6888045506998541	0.7672359277843971	0.8051865940228811	0.6521189087336159	0.7691334603743912	0.7488931028177426	0.6691967077398403	0.9999999963939362
7.22543352601156e-4	0.928829479768788	0.7792630057803447	0.9609826589595374	0.9552023121387304	0.9244942196531793	0.9396676300578013	0.965317919075147	0.9533959537572275	0.939667630057801	0.9367774566474006	0.9559248554913277	0.9595375722543331	0.9999999999999959
0.43059490075344703	0.8838526911217149	0.8611898016988901	0.9110481586458844	0.9722379604311486	0.9439093484478773	0.8764872521123486	0.9359773371161028	0.9631728046253452	0.8708215297327451	0.975070821632467	0.8951841358908535	0.9218130311610946	0.9999999998957669
1.639344262295082e-2	0.7799495586360949	0.7440100882701456	0.9218158890301643	0.9331651954596991	0.9627994955885598	0.9174022698620792	0.9073139974799297	0.9401008827232498	0.9211853720059503	0.9703656998767137	0.9098360655711155	0.9142496847396729	0.9999999999969545
6.775240948006693e-2	0.869055412747398	0.662540711876504	0.8019544262501643	0.8879479209945321	0.9068404288413762	0.8436481702493903	0.7758957274491391	0.8912052444836032	0.7726383982624263	0.8684039469377719	0.881433195878318	0.8456025733013187	0.9999999617155275
0.2929133858267022	0.781102362204773	0.7133858267716607	0.9123359580055986	0.8787401574800692	0.9506561679793265	0.8435695538057071	0.899212598425497	0.8708661417320404	0.7669291338581826	0.9396325459320755	0.8215223097109716	0.6083989501308535	0.9999999999995538
3.881987577639754e-4	0.8598602484476426	0.6688664596274804	0.8847049689452193	0.888586956522908	0.8253105590057349	0.7927018633529842	0.9126552795032352	0.9083850931691999	0.7814440993779442	0.7996894409931572	0.6746894409932741	0.7065217391295043	0.9999999999975775
6.553276225130104e-2	0.9159579769624617	0.6988494223916436	0.8849424744958708	0.8429214604093671	0.9299649834177494	0.8784392207096262	0.9414707393241334	0.7993997003066878	0.8509254614680497	0.8334167083560888	0.8444222119756238	0.8774387188432629	0.9999999953490687
